"Pathogen","year","State","count","Population","yearn"
"CAMPYLOBACTER",1996,"CA",1189,2087032,1996
"CAMPYLOBACTER",1996,"CT",263,1622809,1996
"CAMPYLOBACTER",1996,"GA",328,2720443,1996
"CAMPYLOBACTER",1996,"MN",891,4647723,1996
"CAMPYLOBACTER",1996,"OR",696,3195087,1996
"CAMPYLOBACTER",1997,"CA",1026,4751094.83333333,1997
"CAMPYLOBACTER",1997,"CT",527,5721997,1997
"CAMPYLOBACTER",1997,"GA",503,3632206,1997
"CAMPYLOBACTER",1997,"MN",1171,9375452,1997
"CAMPYLOBACTER",1997,"OR",733,4864881,1997
"CAMPYLOBACTER",1998,"CA",789,5203582,1998
"CAMPYLOBACTER",1998,"CT",603,6545126,1998
"CAMPYLOBACTER",1998,"GA",468,7488044,1998
"CAMPYLOBACTER",1998,"MD",246,4882558,1998
"CAMPYLOBACTER",1998,"MN",1002,9452822,1998
"CAMPYLOBACTER",1998,"NY",221,2210124,1998
"CAMPYLOBACTER",1998,"OR",693,6564110,1998
"CAMPYLOBACTER",1999,"CA",697,5257859,1999
"CAMPYLOBACTER",1999,"CT",564,6564062,1999
"CAMPYLOBACTER",1999,"GA",673,15576480,1999
"CAMPYLOBACTER",1999,"MD",166,4901132,1999
"CAMPYLOBACTER",1999,"MN",782,9551016,1999
"CAMPYLOBACTER",1999,"NY",359,4168906,1999
"CAMPYLOBACTER",1999,"OR",591,6632308,1999
"CAMPYLOBACTER",2000,"CA",1186,6361070,2000
"CAMPYLOBACTER",2000,"CT",584,6823554,2000
"CAMPYLOBACTER",2000,"GA",589,16454606,2000
"CAMPYLOBACTER",2000,"MD",189,5034390,2000
"CAMPYLOBACTER",2000,"MN",1079,9867384,2000
"CAMPYLOBACTER",2000,"NY",342,4230114,2000
"CAMPYLOBACTER",2000,"OR",558,6859416,2000
"CAMPYLOBACTER",2000,"TN",181,5652762,2000
"CAMPYLOBACTER",2001,"CA",999,6442602,2001
"CAMPYLOBACTER",2001,"CO",343,4299626,2001
"CAMPYLOBACTER",2001,"CT",495,6865670,2001
"CAMPYLOBACTER",2001,"GA",613,16754076,2001
"CAMPYLOBACTER",2001,"MD",300,8486684,2001
"CAMPYLOBACTER",2001,"MN",954,9965592,2001
"CAMPYLOBACTER",2001,"NY",248,4239942,2001
"CAMPYLOBACTER",2001,"OR",586,6935874,2001
"CAMPYLOBACTER",2001,"TN",213,5705808,2001
"CAMPYLOBACTER",2002,"CA",1018,6429382,2002
"CAMPYLOBACTER",2002,"CO",347,4989018,2002
"CAMPYLOBACTER",2002,"CT",542,6917498,2002
"CAMPYLOBACTER",2002,"GA",664,17016512,2002
"CAMPYLOBACTER",2002,"MD",374,10880778,2002
"CAMPYLOBACTER",2002,"MN",941,10037870,2002
"CAMPYLOBACTER",2002,"NY",431,6665478,2002
"CAMPYLOBACTER",2002,"OR",567,7026848,2002
"CAMPYLOBACTER",2002,"TN",180,5757746,2002
"CAMPYLOBACTER",2003,"CA",870,6415708,2003
"CAMPYLOBACTER",2003,"CO",371,5023214,2003
"CAMPYLOBACTER",2003,"CT",543,6968672,2003
"CAMPYLOBACTER",2003,"GA",622,17245586,2003
"CAMPYLOBACTER",2003,"MD",421,10992538,2003
"CAMPYLOBACTER",2003,"MN",937,10107144,2003
"CAMPYLOBACTER",2003,"NY",472,7963460,2003
"CAMPYLOBACTER",2003,"OR",580,7094752,2003
"CAMPYLOBACTER",2003,"TN",456,11695624,2003
"CAMPYLOBACTER",2004,"CA",920,6398940,2004
"CAMPYLOBACTER",2004,"CO",501,5065078,2004
"CAMPYLOBACTER",2004,"CT",587,6992188,2004
"CAMPYLOBACTER",2004,"GA",575,17538504,2004
"CAMPYLOBACTER",2004,"MD",290,11093870,2004
"CAMPYLOBACTER",2004,"MN",896,10175426,2004
"CAMPYLOBACTER",2004,"NM",343,3807616,2004
"CAMPYLOBACTER",2004,"NY",493,8656194,2004
"CAMPYLOBACTER",2004,"OR",643,7138926,2004
"CAMPYLOBACTER",2004,"TN",438,11821618,2004
"CAMPYLOBACTER",2005,"CA",920,6407148,2005
"CAMPYLOBACTER",2005,"CO",495,5121288,2005
"CAMPYLOBACTER",2005,"CT",543,7013912,2005
"CAMPYLOBACTER",2005,"GA",585,17851844,2005
"CAMPYLOBACTER",2005,"MD",403,11184758,2005
"CAMPYLOBACTER",2005,"MN",843,10239196,2005
"CAMPYLOBACTER",2005,"NM",352,3864548,2005
"CAMPYLOBACTER",2005,"NY",507,8641706,2005
"CAMPYLOBACTER",2005,"OR",641,7226404,2005
"CAMPYLOBACTER",2005,"TN",403,11982114,2005
"CAMPYLOBACTER",2006,"CA",866,6427936,2006
"CAMPYLOBACTER",2006,"CO",479,5211718,2006
"CAMPYLOBACTER",2006,"CT",532,7034920,2006
"CAMPYLOBACTER",2006,"GA",580,18311626,2006
"CAMPYLOBACTER",2006,"MD",432,11254734,2006
"CAMPYLOBACTER",2006,"MN",899,10327110,2006
"CAMPYLOBACTER",2006,"NM",383,3924274,2006
"CAMPYLOBACTER",2006,"NY",522,8637430,2006
"CAMPYLOBACTER",2006,"OR",634,7341766,2006
"CAMPYLOBACTER",2006,"TN",443,12177532,2006
"CAMPYLOBACTER",2007,"CA",923,6487080,2007
"CAMPYLOBACTER",2007,"CO",421,5306444,2007
"CAMPYLOBACTER",2007,"CT",493,7054540,2007
"CAMPYLOBACTER",2007,"GA",689,18699976,2007
"CAMPYLOBACTER",2007,"MD",414,11306816,2007
"CAMPYLOBACTER",2007,"MN",907,10414406,2007
"CAMPYLOBACTER",2007,"NM",350,3980140,2007
"CAMPYLOBACTER",2007,"NY",522,8638580,2007
"CAMPYLOBACTER",2007,"OR",705,7444834,2007
"CAMPYLOBACTER",2007,"TN",447,12351454,2007
"CAMPYLOBACTER",2008,"CA",990,6583408,2008
"CAMPYLOBACTER",2008,"CO",388,5403276,2008
"CAMPYLOBACTER",2008,"CT",530,7091158,2008
"CAMPYLOBACTER",2008,"GA",683,19009686,2008
"CAMPYLOBACTER",2008,"MD",378,11369930,2008
"CAMPYLOBACTER",2008,"MN",884,10494036,2008
"CAMPYLOBACTER",2008,"NM",357,4021324,2008
"CAMPYLOBACTER",2008,"NY",479,8646898,2008
"CAMPYLOBACTER",2008,"OR",690,7537496,2008
"CAMPYLOBACTER",2008,"TN",480,12494822,2008
"CAMPYLOBACTER",2009,"CA",975,6676702,2009
"CAMPYLOBACTER",2009,"CO",386,5498396,2009
"CAMPYLOBACTER",2009,"CT",535,7123614,2009
"CAMPYLOBACTER",2009,"GA",740,19241692,2009
"CAMPYLOBACTER",2009,"MD",479,11460776,2009
"CAMPYLOBACTER",2009,"MN",899,10562406,2009
"CAMPYLOBACTER",2009,"NM",331,4073604,2009
"CAMPYLOBACTER",2009,"NY",490,8652990,2009
"CAMPYLOBACTER",2009,"OR",718,7617200,2009
"CAMPYLOBACTER",2009,"TN",513,12612038,2009
"CAMPYLOBACTER",2010,"CA",1101,6742064,2010
"CAMPYLOBACTER",2010,"CO",397,5591348,2010
"CAMPYLOBACTER",2010,"CT",532,7158346,2010
"CAMPYLOBACTER",2010,"GA",598,19424418,2010
"CAMPYLOBACTER",2010,"MD",504,11577568,2010
"CAMPYLOBACTER",2010,"MN",1007,10621868,2010
"CAMPYLOBACTER",2010,"NM",357,4129228,2010
"CAMPYLOBACTER",2010,"NY",640,8658452,2010
"CAMPYLOBACTER",2010,"OR",848,7675228,2010
"CAMPYLOBACTER",2010,"TN",391,12711036,2010
"CAMPYLOBACTER",2011,"CA",1142,6823896,2011
"CAMPYLOBACTER",2011,"CO",405,5699260,2011
"CAMPYLOBACTER",2011,"CT",657,7177264,2011
"CAMPYLOBACTER",2011,"GA",642,19607260,2011
"CAMPYLOBACTER",2011,"MD",595,11680482,2011
"CAMPYLOBACTER",2011,"MN",995,10693240,2011
"CAMPYLOBACTER",2011,"NM",309,4161414,2011
"CAMPYLOBACTER",2011,"NY",676,8657466,2011
"CAMPYLOBACTER",2011,"OR",957,7745344,2011
"CAMPYLOBACTER",2011,"TN",407,12800596,2011
"CAMPYLOBACTER",2012,"CA",1189,6920262,2012
"CAMPYLOBACTER",2012,"CO",414,5803670,2012
"CAMPYLOBACTER",2012,"CT",600,7190422,2012
"CAMPYLOBACTER",2012,"GA",1058,19807160,2012
"CAMPYLOBACTER",2012,"MD",662,11776750,2012
"CAMPYLOBACTER",2012,"MN",1191,10755000,2012
"CAMPYLOBACTER",2012,"NM",399,4175430,2012
"CAMPYLOBACTER",2012,"NY",614,8651646,2012
"CAMPYLOBACTER",2012,"OR",907,7800204,2012
"CAMPYLOBACTER",2012,"TN",657,12911504,2012
"CAMPYLOBACTER",2013,"CA",1076,7024912,2013
"CAMPYLOBACTER",2013,"CO",344,5913398,2013
"CAMPYLOBACTER",2013,"CT",694,7191584,2013
"CAMPYLOBACTER",2013,"GA",983,19951184,2013
"CAMPYLOBACTER",2013,"MD",708,11850394,2013
"CAMPYLOBACTER",2013,"MN",1190,10829444,2013
"CAMPYLOBACTER",2013,"NM",415,4185666,2013
"CAMPYLOBACTER",2013,"NY",673,8644848,2013
"CAMPYLOBACTER",2013,"OR",870,7848220,2013
"CAMPYLOBACTER",2013,"TN",740,12993886,2013
"CAMPYLOBACTER",2014,"CA",1040,7134442,2014
"CAMPYLOBACTER",2014,"CO",330,6024746,2014
"CAMPYLOBACTER",2014,"CT",812,7191394,2014
"CAMPYLOBACTER",2014,"GA",946,20142408,2014
"CAMPYLOBACTER",2014,"MD",729,11920128,2014
"CAMPYLOBACTER",2014,"MN",1082,10905330,2014
"CAMPYLOBACTER",2014,"NM",431,4180472,2014
"CAMPYLOBACTER",2014,"NY",708,8629338,2014
"CAMPYLOBACTER",2014,"OR",906,7930894,2014
"CAMPYLOBACTER",2014,"TN",678,13089234,2014
"CAMPYLOBACTER",2015,"CA",1245,7243422,2015
"CAMPYLOBACTER",2015,"CO",451,6152718,2015
"CAMPYLOBACTER",2015,"CT",783,7177122,2015
"CAMPYLOBACTER",2015,"GA",1088,20366706,2015
"CAMPYLOBACTER",2015,"MD",772,11977056,2015
"CAMPYLOBACTER",2015,"MN",1411,10968004,2015
"CAMPYLOBACTER",2015,"NM",463,4180142,2015
"CAMPYLOBACTER",2015,"NY",636,8604116,2015
"CAMPYLOBACTER",2015,"OR",884,8037084,2015
"CAMPYLOBACTER",2015,"TN",759,13190708,2015
"CAMPYLOBACTER",2016,"CA",1254,7318734,2016
"CAMPYLOBACTER",2016,"CO",540,6244946,2016
"CAMPYLOBACTER",2016,"CT",662,7159660,2016
"CAMPYLOBACTER",2016,"GA",960,20616884,2016
"CAMPYLOBACTER",2016,"MD",811,12014028,2016
"CAMPYLOBACTER",2016,"MN",1518,11050720,2016
"CAMPYLOBACTER",2016,"NM",507,4185110,2016
"CAMPYLOBACTER",2016,"NY",637,8580286,2016
"CAMPYLOBACTER",2016,"OR",979,8186542,2016
"CAMPYLOBACTER",2016,"TN",763,13302554,2016
"CAMPYLOBACTER",2017,"CA",1279,7365836,2017
"CAMPYLOBACTER",2017,"CO",562,6314826,2017
"CAMPYLOBACTER",2017,"CT",659,7150648,2017
"CAMPYLOBACTER",2017,"GA",1179,20834062,2017
"CAMPYLOBACTER",2017,"MD",864,12056372,2017
"CAMPYLOBACTER",2017,"MN",1554,11138566,2017
"CAMPYLOBACTER",2017,"NM",760,4185688,2017
"CAMPYLOBACTER",2017,"NY",679,8568618,2017
"CAMPYLOBACTER",2017,"OR",1072,8294588,2017
"CAMPYLOBACTER",2017,"TN",907,13429496,2017
"CAMPYLOBACTER",2018,"CA",1306,7394224,2018
"CAMPYLOBACTER",2018,"CO",655,6397792,2018
"CAMPYLOBACTER",2018,"CT",743,7149122,2018
"CAMPYLOBACTER",2018,"GA",1417,21038778,2018
"CAMPYLOBACTER",2018,"MD",950,12084306,2018
"CAMPYLOBACTER",2018,"MN",1569,11217524,2018
"CAMPYLOBACTER",2018,"NM",611,4187508,2018
"CAMPYLOBACTER",2018,"NY",690,8559336,2018
"CAMPYLOBACTER",2018,"OR",969,8367076,2018
"CAMPYLOBACTER",2018,"TN",921,13556360,2018
"CAMPYLOBACTER",2019,"CA",1237,7400242,2019
"CAMPYLOBACTER",2019,"CO",647,6458826,2019
"CAMPYLOBACTER",2019,"CT",724,7132044,2019
"CAMPYLOBACTER",2019,"GA",1395,21256040,2019
"CAMPYLOBACTER",2019,"MD",886,12109908,2019
"CAMPYLOBACTER",2019,"MN",1489,11280106,2019
"CAMPYLOBACTER",2019,"NM",686,4199268,2019
"CAMPYLOBACTER",2019,"NY",794,8531148,2019
"CAMPYLOBACTER",2019,"OR",1018,8432232,2019
"CAMPYLOBACTER",2019,"TN",922,13660650,2019
"CAMPYLOBACTER",2020,"CA",671,7433518,2020
"CAMPYLOBACTER",2020,"CO",373,6484002,2020
"CAMPYLOBACTER",2020,"CT",493,NA,2020
"CAMPYLOBACTER",2020,"GA",1242,21459656,2020
"CAMPYLOBACTER",2020,"MD",704,12346410,2020
"CAMPYLOBACTER",2020,"MN",1054,11419704,2020
"CAMPYLOBACTER",2020,"NM",481,4236780,2020
"CAMPYLOBACTER",2020,"NY",657,8686056,2020
"CAMPYLOBACTER",2020,"OR",839,8489590,2020
"CAMPYLOBACTER",2020,"TN",744,13851238,2020
"CAMPYLOBACTER",2021,"CA",778,7236776,2021
"CAMPYLOBACTER",2021,"CO",494,6489346,2021
"CAMPYLOBACTER",2021,"CT",714,NA,2021
"CAMPYLOBACTER",2021,"GA",1463,21576058,2021
"CAMPYLOBACTER",2021,"MD",830,12349220,2021
"CAMPYLOBACTER",2021,"MN",1561,11422942,2021
"CAMPYLOBACTER",2021,"NM",649,4233354,2021
"CAMPYLOBACTER",2021,"NY",728,8697126,2021
"CAMPYLOBACTER",2021,"OR",1073,8512602,2021
"CAMPYLOBACTER",2021,"TN",849,13936702,2021
"CAMPYLOBACTER",2022,"CA",1006,7188800,2022
"CAMPYLOBACTER",2022,"CO",645,6504710,2022
"CAMPYLOBACTER",2022,"CT",709,NA,2022
"CAMPYLOBACTER",2022,"GA",1568,21825752,2022
"CAMPYLOBACTER",2022,"MD",1092,12329320,2022
"CAMPYLOBACTER",2022,"MN",1539,11434368,2022
"CAMPYLOBACTER",2022,"NM",588,4226688,2022
"CAMPYLOBACTER",2022,"NY",709,8656976,2022
"CAMPYLOBACTER",2022,"OR",975,8480274,2022
"CAMPYLOBACTER",2022,"TN",975,14102678,2022
"CAMPYLOBACTER",2023,"CA",906,7188800,2023
"CAMPYLOBACTER",2023,"CO",1639,6504710,2023
"CAMPYLOBACTER",2023,"CT",822,NA,2023
"CAMPYLOBACTER",2023,"GA",1604,21825752,2023
"CAMPYLOBACTER",2023,"MD",1245,12329320,2023
"CAMPYLOBACTER",2023,"MN",1829,11434368,2023
"CAMPYLOBACTER",2023,"NM",484,4226688,2023
"CAMPYLOBACTER",2023,"NY",861,8656976,2023
"CAMPYLOBACTER",2023,"OR",1105,8480274,2023
"CAMPYLOBACTER",2023,"TN",1291,14102678,2023
"LISTERIA",1996,"CA",11,2087032,1996
"LISTERIA",1996,"CT",15,1622809,1996
"LISTERIA",1996,"GA",12,2720443,1996
"LISTERIA",1996,"MN",9,4647723,1996
"LISTERIA",1996,"OR",14,3195087,1996
"LISTERIA",1997,"CA",13,4751094.83333333,1997
"LISTERIA",1997,"CT",11,5721997,1997
"LISTERIA",1997,"GA",18,3632206,1997
"LISTERIA",1997,"MN",17,9375452,1997
"LISTERIA",1997,"OR",11,4864881,1997
"LISTERIA",1998,"CA",11,5203582,1998
"LISTERIA",1998,"CT",27,6545126,1998
"LISTERIA",1998,"GA",18,7488044,1998
"LISTERIA",1998,"MD",11,4882558,1998
"LISTERIA",1998,"MN",17,9452822,1998
"LISTERIA",1998,"NY",8,2210124,1998
"LISTERIA",1998,"OR",16,6564110,1998
"LISTERIA",1999,"CA",12,5257859,1999
"LISTERIA",1999,"CT",25,6564062,1999
"LISTERIA",1999,"GA",24,15576480,1999
"LISTERIA",1999,"MD",12,4901132,1999
"LISTERIA",1999,"MN",14,9551016,1999
"LISTERIA",1999,"NY",6,4168906,1999
"LISTERIA",1999,"OR",12,6632308,1999
"LISTERIA",2000,"CA",12,6361070,2000
"LISTERIA",2000,"CT",18,6823554,2000
"LISTERIA",2000,"GA",20,16454606,2000
"LISTERIA",2000,"MD",10,5034390,2000
"LISTERIA",2000,"MN",7,9867384,2000
"LISTERIA",2000,"NY",20,4230114,2000
"LISTERIA",2000,"OR",6,6859416,2000
"LISTERIA",2000,"TN",8,5652762,2000
"LISTERIA",2001,"CA",14,6442602,2001
"LISTERIA",2001,"CO",4,4299626,2001
"LISTERIA",2001,"CT",15,6865670,2001
"LISTERIA",2001,"GA",16,16754076,2001
"LISTERIA",2001,"MD",14,8486684,2001
"LISTERIA",2001,"MN",4,9965592,2001
"LISTERIA",2001,"NY",7,4239942,2001
"LISTERIA",2001,"OR",11,6935874,2001
"LISTERIA",2001,"TN",5,5705808,2001
"LISTERIA",2002,"CA",11,6429382,2002
"LISTERIA",2002,"CO",3,4989018,2002
"LISTERIA",2002,"CT",16,6917498,2002
"LISTERIA",2002,"GA",13,17016512,2002
"LISTERIA",2002,"MD",21,10880778,2002
"LISTERIA",2002,"MN",4,10037870,2002
"LISTERIA",2002,"NY",15,6665478,2002
"LISTERIA",2002,"OR",7,7026848,2002
"LISTERIA",2002,"TN",3,5757746,2002
"LISTERIA",2003,"CA",13,6415708,2003
"LISTERIA",2003,"CO",6,5023214,2003
"LISTERIA",2003,"CT",22,6968672,2003
"LISTERIA",2003,"GA",31,17245586,2003
"LISTERIA",2003,"MD",28,10992538,2003
"LISTERIA",2003,"MN",5,10107144,2003
"LISTERIA",2003,"NY",10,7963460,2003
"LISTERIA",2003,"OR",5,7094752,2003
"LISTERIA",2003,"TN",9,11695624,2003
"LISTERIA",2004,"CA",15,6398940,2004
"LISTERIA",2004,"CO",9,5065078,2004
"LISTERIA",2004,"CT",18,6992188,2004
"LISTERIA",2004,"GA",15,17538504,2004
"LISTERIA",2004,"MD",16,11093870,2004
"LISTERIA",2004,"MN",4,10175426,2004
"LISTERIA",2004,"NM",2,3807616,2004
"LISTERIA",2004,"NY",15,8656194,2004
"LISTERIA",2004,"OR",5,7138926,2004
"LISTERIA",2004,"TN",16,11821618,2004
"LISTERIA",2005,"CA",10,6407148,2005
"LISTERIA",2005,"CO",2,5121288,2005
"LISTERIA",2005,"CT",19,7013912,2005
"LISTERIA",2005,"GA",22,17851844,2005
"LISTERIA",2005,"MD",19,11184758,2005
"LISTERIA",2005,"MN",15,10239196,2005
"LISTERIA",2005,"NM",4,3864548,2005
"LISTERIA",2005,"NY",17,8641706,2005
"LISTERIA",2005,"OR",11,7226404,2005
"LISTERIA",2005,"TN",12,11982114,2005
"LISTERIA",2006,"CA",9,6427936,2006
"LISTERIA",2006,"CO",5,5211718,2006
"LISTERIA",2006,"CT",17,7034920,2006
"LISTERIA",2006,"GA",17,18311626,2006
"LISTERIA",2006,"MD",28,11254734,2006
"LISTERIA",2006,"MN",5,10327110,2006
"LISTERIA",2006,"NM",5,3924274,2006
"LISTERIA",2006,"NY",20,8637430,2006
"LISTERIA",2006,"OR",11,7341766,2006
"LISTERIA",2006,"TN",11,12177532,2006
"LISTERIA",2007,"CA",8,6487080,2007
"LISTERIA",2007,"CO",9,5306444,2007
"LISTERIA",2007,"CT",11,7054540,2007
"LISTERIA",2007,"GA",29,18699976,2007
"LISTERIA",2007,"MD",14,11306816,2007
"LISTERIA",2007,"MN",6,10414406,2007
"LISTERIA",2007,"NM",4,3980140,2007
"LISTERIA",2007,"NY",10,8638580,2007
"LISTERIA",2007,"OR",9,7444834,2007
"LISTERIA",2007,"TN",16,12351454,2007
"LISTERIA",2008,"CA",19,6583408,2008
"LISTERIA",2008,"CO",4,5403276,2008
"LISTERIA",2008,"CT",15,7091158,2008
"LISTERIA",2008,"GA",21,19009686,2008
"LISTERIA",2008,"MD",17,11369930,2008
"LISTERIA",2008,"MN",5,10494036,2008
"LISTERIA",2008,"NM",5,4021324,2008
"LISTERIA",2008,"NY",18,8646898,2008
"LISTERIA",2008,"OR",5,7537496,2008
"LISTERIA",2008,"TN",13,12494822,2008
"LISTERIA",2009,"CA",15,6676702,2009
"LISTERIA",2009,"CO",7,5498396,2009
"LISTERIA",2009,"CT",25,7123614,2009
"LISTERIA",2009,"GA",27,19241692,2009
"LISTERIA",2009,"MD",13,11460776,2009
"LISTERIA",2009,"MN",3,10562406,2009
"LISTERIA",2009,"NM",3,4073604,2009
"LISTERIA",2009,"NY",22,8652990,2009
"LISTERIA",2009,"OR",17,7617200,2009
"LISTERIA",2009,"TN",14,12612038,2009
"LISTERIA",2010,"CA",18,6742064,2010
"LISTERIA",2010,"CO",8,5591348,2010
"LISTERIA",2010,"CT",17,7158346,2010
"LISTERIA",2010,"GA",16,19424418,2010
"LISTERIA",2010,"MD",11,11577568,2010
"LISTERIA",2010,"MN",8,10621868,2010
"LISTERIA",2010,"NM",5,4129228,2010
"LISTERIA",2010,"NY",11,8658452,2010
"LISTERIA",2010,"OR",15,7675228,2010
"LISTERIA",2010,"TN",14,12711036,2010
"LISTERIA",2011,"CA",17,6823896,2011
"LISTERIA",2011,"CO",28,5699260,2011
"LISTERIA",2011,"CT",15,7177264,2011
"LISTERIA",2011,"GA",8,19607260,2011
"LISTERIA",2011,"MD",18,11680482,2011
"LISTERIA",2011,"MN",5,10693240,2011
"LISTERIA",2011,"NM",15,4161414,2011
"LISTERIA",2011,"NY",15,8657466,2011
"LISTERIA",2011,"OR",8,7745344,2011
"LISTERIA",2011,"TN",5,12800596,2011
"LISTERIA",2012,"CA",18,6920262,2012
"LISTERIA",2012,"CO",4,5803670,2012
"LISTERIA",2012,"CT",23,7190422,2012
"LISTERIA",2012,"GA",16,19807160,2012
"LISTERIA",2012,"MD",16,11776750,2012
"LISTERIA",2012,"MN",6,10755000,2012
"LISTERIA",2012,"NM",5,4175430,2012
"LISTERIA",2012,"NY",14,8651646,2012
"LISTERIA",2012,"OR",15,7800204,2012
"LISTERIA",2012,"TN",7,12911504,2012
"LISTERIA",2013,"CA",15,7024912,2013
"LISTERIA",2013,"CO",7,5913398,2013
"LISTERIA",2013,"CT",21,7191584,2013
"LISTERIA",2013,"GA",13,19951184,2013
"LISTERIA",2013,"MD",17,11850394,2013
"LISTERIA",2013,"MN",11,10829444,2013
"LISTERIA",2013,"NM",3,4185666,2013
"LISTERIA",2013,"NY",17,8644848,2013
"LISTERIA",2013,"OR",6,7848220,2013
"LISTERIA",2013,"TN",12,12993886,2013
"LISTERIA",2014,"CA",9,7134442,2014
"LISTERIA",2014,"CO",5,6024746,2014
"LISTERIA",2014,"CT",13,7191394,2014
"LISTERIA",2014,"GA",14,20142408,2014
"LISTERIA",2014,"MD",15,11920128,2014
"LISTERIA",2014,"MN",15,10905330,2014
"LISTERIA",2014,"NM",10,4180472,2014
"LISTERIA",2014,"NY",8,8629338,2014
"LISTERIA",2014,"OR",13,7930894,2014
"LISTERIA",2014,"TN",13,13089234,2014
"LISTERIA",2015,"CA",19,7243422,2015
"LISTERIA",2015,"CO",5,6152718,2015
"LISTERIA",2015,"CT",24,7177122,2015
"LISTERIA",2015,"GA",16,20366706,2015
"LISTERIA",2015,"MD",13,11977056,2015
"LISTERIA",2015,"MN",3,10968004,2015
"LISTERIA",2015,"NM",3,4180142,2015
